-0.202565	10.974
-0.202268	10.9877
-0.201956	11.0003
-0.201628	11.0121
-0.201283	11.0243
-0.20092	11.0405
-0.200538	11.0708
-0.200137	11.1398
-0.199716	11.2896
-0.199272	11.5345
-0.198806	11.8113
-0.198316	12.0458
-0.197801	12.2101
-0.19726	12.2784
-0.19669	12.1858
-0.196092	11.81
-0.195463	11.0996
-0.194801	10.2005
-0.194105	9.2685
-0.193374	8.32023
-0.192605	7.33713
-0.191797	6.32615
-0.190947	5.303
-0.190054	4.28251
-0.189115	3.26397
-0.188127	2.21552
-0.187089	1.12139
-0.208	0
-0.207982	1.62717
-0.207963	2.87117
-0.207943	3.91977
-0.207922	4.80324
-0.2079	5.55754
-0.207877	6.21173
-0.207853	6.78792
-0.207827	7.29951
-0.2078	7.75699
-0.207772	8.16628
-0.207742	8.53102
-0.207711	8.85359
-0.207678	9.13574
-0.207644	9.37957
-0.207608	9.58745
-0.20757	9.76261
-0.207529	9.90904
-0.207487	10.0309
-0.207443	10.1323
-0.207396	10.2168
-0.207347	10.2878
-0.207296	10.3477
-0.207242	10.3988
-0.207185	10.4427
-0.207125	10.4808
-0.207062	10.5141
-0.206996	10.5434
-0.206926	10.5695
-0.206853	10.5928
-0.206776	10.6139
-0.206696	10.6331
-0.206611	10.6506
-0.206521	10.6668
-0.206427	10.6819
-0.206329	10.6961
-0.206225	10.7095
-0.206116	10.7222
-0.206001	10.7345
-0.20588	10.7464
-0.205754	10.7581
-0.20562	10.7697
-0.20548	10.7813
-0.205333	10.7929
-0.205178	10.8048
-0.205015	10.8169
-0.204844	10.8293
-0.204664	10.8422
-0.204474	10.8555
-0.204275	10.8693
-0.204066	10.8837
-0.203846	10.8984
-0.203615	10.9136
-0.203372	10.929
-0.203116	10.9443
-0.202848	10.9595
-0.202565	10.974
-0.156	0.660921
-0.158556	0.658229
-0.160987	0.646403
-0.1633	0.628899
-0.1655	0.60758
-0.167592	0.586293
-0.169582	0.565192
-0.171475	0.545047
-0.173276	0.525587
-0.174988	0.506627
-0.176617	0.487997
-0.178167	0.469636
-0.17964	0.451818
-0.181042	0.434873
-0.182376	0.419435
-0.183644	0.406267
-0.18485	0.387794
-0.185998	0.465893
-0.187089	1.12139
