x,y1,y2
0.03248,0.010560495283018868,0.002
0.032721261261261264,0.010516681327553968,0.002031153736308923
0.032962522522522526,0.01047286737208907,0.0020623074726178465
0.03320378378378379,0.010429053416624172,0.0020934612089267696
0.033445045045045044,0.010385239461159273,0.0021246149452356917
0.033686306306306306,0.010341425505694375,0.0021557686815446148
0.03392756756756757,0.010297611550229475,0.0021869224178535382
0.03416882882882883,0.010253797594764576,0.0022180761541624613
0.03441009009009009,0.010209998567895628,0.0022492298904713843
0.034651351351351355,0.01020616339238398,0.0022803836267803078
0.03489261261261262,0.010202328216872334,0.002311537363089231
0.03513387387387388,0.010198493041360689,0.002342691099398154
0.035375135135135134,0.010194657865849043,0.002373844835707076
0.035616396396396396,0.010190822690337397,0.0024049985720159994
0.03585765765765766,0.010186987514825751,0.0024361523083249225
0.03609891891891892,0.010183152339314104,0.0024673060446338455
0.03634018018018018,0.010179317163802458,0.0024984597809427685
0.036581441441441445,0.010175481988290812,0.002529613517251692
0.03682270270270271,0.010171646812779166,0.002560767253560615
0.03706396396396397,0.01016781163726752,0.002591920989869538
0.037305225225225225,0.010163976461755875,0.0026230747261784607
0.03754648648648649,0.010160141286244227,0.0026542284624873837
0.03778774774774775,0.010156306110732581,0.0026853821987963067
0.03802900900900901,0.010152470935220936,0.0027165359351052298
0.038270270270270274,0.01014863575970929,0.002747689671414153
0.038511531531531536,0.010144800584197644,0.0027788434077230762
0.0387527927927928,0.010140965408685997,0.0028099971440319993
0.03899405405405405,0.01013713023317435,0.0028411508803409214
0.039235315315315315,0.010133295057662705,0.002872304616649845
0.03947657657657658,0.01012945988215106,0.002903458352958768
0.03971783783783784,0.010125624706639413,0.002934612089267691
0.0399590990990991,0.010121789531127768,0.0029657658255766144
0.040200360360360364,0.01011795435561612,0.0029969195618855375
0.040441621621621626,0.010114119180104474,0.0030280732981944605
0.04068288288288288,0.010110284004592828,0.003059227034503383
0.040924144144144144,0.010106448829081183,0.0030903807708123057
0.041165405405405406,0.010102613653569537,0.003121534507121229
0.04140666666666667,0.01009877847805789,0.003152688243430152
0.04164792792792793,0.010094943302546244,0.003183841979739075
0.04188918918918919,0.010091108127034598,0.0032149957160479987
0.042130450450450455,0.010087272951522952,0.0032461494523569217
0.04237171171171171,0.010083437776011306,0.003277303188665844
0.04261297297297298,0.01007960260049966,0.003308456924974768
0.042854234234234234,0.010075767424988013,0.0033396106612836904
0.043095495495495496,0.010071932249476367,0.0033707643975926134
0.04333675675675676,0.010068097073964721,0.003401918133901537
0.04357801801801802,0.010064261898453076,0.0034330718702104595
0.04381927927927928,0.01006042672294143,0.003464225606519383
0.04406054054054054,0.010056591547429784,0.003495379342828305
0.04430180180180181,0.010052756371918136,0.003526533079137229
0.04454306306306306,0.01004892119640649,0.0035575209524877577
0.044784324324324325,0.010045086020894845,0.003585611371537513
0.04502558558558559,0.010041250845383199,0.003613701790587268
0.04526684684684685,0.010037415669871553,0.0036417922096370235
0.04550810810810811,0.010033580494359906,0.0036698826286867786
0.04574936936936937,0.01002974531884826,0.0036979730477365337
0.045990630630630636,0.010025910143336614,0.0037260634667862893
0.04623189189189189,0.010022074967824968,0.0037541538858360435
0.04647315315315315,0.010018239792313323,0.0037822443048857986
0.046714414414414415,0.010014404616801677,0.003810334723935554
0.04695567567567568,0.01001056944129003,0.0038384251429853093
0.04719693693693694,0.010006734265778383,0.0038665155620350644
0.0474381981981982,0.010002899090266738,0.00389460598108482
0.047679459459459464,0.009999063914755092,0.003922696400134575
0.04792072072072072,0.009995228739243446,0.003950786819184329
0.04816198198198199,0.009991393563731799,0.003978877238234086
0.048403243243243244,0.009987558388220153,0.00400696765728384
0.048644504504504506,0.009983723212708507,0.004035058076333595
0.04888576576576577,0.00999515996038055,0.004063148495383351
0.04912702702702703,0.01001014586645469,0.004091238914433106
